policy_id,period,region,line_of_business,gross_written_premium,net_earned_premium,claims_paid,loss_ratio,combined_ratio,client_name,risk_category,premium_rate,exposure,currency,gwp_usd,nep_usd,claims_paid_usd,currency_rating
P-00424,2024-01-01,Nordics,Motor,3060299,2037600,1492616,0.7325363172359639,1.1406591535939796,Old Mutual Re Africa,Cyber,0.459,4118265,USD,3060299.0,2037600.0,1492616.0,AAA
P-00425,2024-03-01,Asia Pacific,Accident & Health,4427990,3645071,2188897,0.6005087418050293,0.9144708831904732,Coastal Mutual,Weather,0.56,4072221,USD,4427990.0,3645071.0,2188897.0,AAA
P-00426,2024-04-01,Nordics,Motor,5901211,3555821,691717,0.19453088330374335,0.2637932210339029,Partner Re,Health,0.641,5611643,USD,5901211.0,3555821.0,691717.0,AAA
P-00427,2024-04-01,Nordics,Liability,3957372,3417874,1485543,0.43463948641758005,0.8869784253506204,Hollard Re,Health,0.584,3796237,USD,3957372.0,3417874.0,1485543.0,AAA
P-00428,2024-03-01,North America,Agriculture,824949,644999,114157,0.17698787129902527,0.6537024893404595,Africa Re,Nat Cat,0.562,867850,EUR,899194.41,703048.91,124431.13,AA+
P-00429,2024-03-01,Nordics,Motor,7105342,5626279,2329292,0.41400222065062897,0.5720203291340391,Swiss Re,Health,0.905,10016881,EUR,7744822.78,6132644.11,2538928.2800000003,AA+
P-00430,2024-03-01,Europe,Engineering,1693016,1416329,309234,0.2183348642864758,0.5914009501251007,Coastal Mutual,Political,0.394,2485378,KES,12359.0168,10339.2017,2257.4082,BBB
P-00431,2024-03-01,Nordics,Marine,687782,406045,99804,0.24579541676415176,0.5186221951188197,AgriProtect,Market,1.239,817567,KES,5020.8086,2964.1285,728.5692,BBB
P-00432,2024-01-01,Australia & Pacific,Marine,7662795,4980959,3205733,0.6435975481829904,0.8589000757599863,Munich Re,Political,1.131,8102487,KES,55938.4035,36361.0007,23401.8509,BBB
P-00433,2024-01-01,Kenya,Motor,7831305,4505742,1329004,0.2949578559979688,0.5634121342460205,Coastal Mutual,Agriculture,1.336,11562050,USD,7831305.0,4505742.0,1329004.0,AAA
P-00434,2024-03-01,North America,Marine,2111667,1808869,1236957,0.6838289561046157,0.9789521447110705,Old Mutual Re Africa,Health,0.919,2675631,USD,2111667.0,1808869.0,1236957.0,AAA
P-00435,2024-03-01,North America,Energy,7547038,5559123,2497450,0.44925251698874086,0.536700513747964,AgriProtect,Liability,0.708,9288117,EUR,8226271.420000001,6059444.07,2722220.5,AA+
P-00436,2024-02-01,Latin America,Engineering,3611774,2736410,1470645,0.5374359105543395,1.0019116406666542,Africa Re,Political,1.201,3425804,USD,3611774.0,2736410.0,1470645.0,AAA
P-00437,2024-02-01,Kenya,Liability,7750049,5329581,1864501,0.3498400718555549,0.7058878614474879,Hollard Re,Nat Cat,1.216,9220417,USD,7750049.0,5329581.0,1864501.0,AAA
P-00438,2024-03-01,North America,Engineering,6039416,4193325,3350628,0.7990384718570586,0.8684868901692597,Old Mutual Re Africa,Health,0.83,8950118,USD,6039416.0,4193325.0,3350628.0,AAA
P-00439,2024-02-01,Europe,Property,3067738,2161720,633778,0.2931822807764188,0.5608328013248802,Munich Re,Liability,1.217,3286272,USD,3067738.0,2161720.0,633778.0,AAA
P-00440,2024-01-01,Nordics,Agriculture,1323658,1107217,794616,0.7176696167056683,1.1070142245462609,Africa Re,Nat Cat,1.341,1694215,EUR,1442787.2200000002,1206866.53,866131.4400000001,AA+
P-00441,2024-03-01,Europe,Liability,6333689,3495633,3311648,0.9473671864294678,1.35,AgriProtect,Market,1.113,6341591,USD,6333689.0,3495633.0,3311648.0,AAA
P-00442,2024-02-01,Africa,Motor,3400573,1871422,1550795,0.8286719938100546,0.9671162450376163,AgriProtect,Liability,0.925,4227566,USD,3400573.0,1871422.0,1550795.0,AAA
P-00443,2024-01-01,Europe,Energy,7357475,4171463,883143,0.21171061567608296,0.6318196545343713,Coastal Mutual,Market,0.522,7557503,EUR,8019647.750000001,4546894.67,962625.8700000001,AA+
P-00444,2024-03-01,Europe,Engineering,1776357,1409623,438200,0.3108632591834838,0.6263187368231058,Kenya Reinsurance Corporation,Weather,0.961,2209942,EUR,1936229.1300000001,1536489.07,477638.00000000006,AA+
P-00445,2024-02-01,North America,Liability,424223,341322,167248,0.4900006445526512,0.7373282334665885,Swiss Re,Liability,0.885,471383,EUR,462403.07,372040.98000000004,182300.32,AA+
P-00446,2024-03-01,Africa,Engineering,435622,346437,191019,0.5513816364880195,0.8006119109753603,Hannover Re,Operational,1.102,518301,KES,3180.0406,2528.9901,1394.4387,BBB
P-00447,2024-02-01,Asia Pacific,Property,1560768,1314614,789153,0.6002925573590423,1.0109084321135313,AgriProtect,Agriculture,1.155,2292719,EUR,1701237.12,1432929.26,860176.77,AA+
P-00448,2024-03-01,Africa,Energy,5820497,4540546,1569531,0.3456701022299961,0.7511928470544477,SCOR,Liability,0.6,5556158,KES,42489.6281,33145.9858,11457.5763,BBB
P-00449,2024-04-01,Africa,Motor,4751118,3131161,596744,0.1905823430989336,0.351137853044841,Acentria Reinsurance,Operational,0.769,5167195,EUR,5178718.62,3412965.49,650450.9600000001,AA+
P-00450,2024-04-01,Africa,Accident & Health,1522902,1274816,432456,0.3392301320347407,0.6307924338029058,SCOR,Liability,0.956,1397297,USD,1522902.0,1274816.0,432456.0,AAA
P-00451,2024-03-01,North America,Accident & Health,5318961,3341032,1487092,0.4450995979685319,0.896218303471068,Kenya Reinsurance Corporation,Agriculture,0.419,5994102,EUR,5797667.49,3641724.8800000004,1620930.28,AA+
P-00452,2024-03-01,Latin America,Property,6918075,4155266,3472534,0.8356947545596359,1.2657287479217252,Partner Re,Health,0.891,9700434,EUR,7540701.750000001,4529239.94,3785062.06,AA+
P-00453,2024-01-01,Africa,Marine,462869,309736,211694,0.683465919363587,0.7638783753279341,Coastal Mutual,Agriculture,1.127,598281,USD,462869.0,309736.0,211694.0,AAA
P-00454,2024-02-01,Nordics,Liability,1333666,1179687,524333,0.4444678969930159,0.7308812933614154,AgriProtect,Political,1.288,1424638,USD,1333666.0,1179687.0,524333.0,AAA
P-00455,2024-03-01,Kenya,Property,5556374,3496020,1602371,0.4583414854606095,0.6253685290193082,AgriProtect,Market,0.366,7304652,KES,40561.5302,25520.946,11697.3083,BBB
P-00456,2024-02-01,Europe,Accident & Health,608587,477683,207277,0.4339216593431209,0.5875585126015197,AgriProtect,Nat Cat,0.412,718891,KES,4442.6851,3487.0859,1513.1221,BBB
P-00457,2024-02-01,Latin America,Marine,6993224,4266443,2633017,0.6171457113103351,1.089380389124717,Africa Re,Agriculture,1.087,7894999,EUR,7622614.16,4650422.87,2869988.5300000003,AA+
P-00458,2024-01-01,Europe,Agriculture,3256456,2173585,409501,0.1883988893924093,0.4479553739458755,Swiss Re,Cyber,1.037,4167348,KES,23772.1288,15867.1705,2989.3573,BBB
P-00459,2024-02-01,Asia Pacific,Engineering,726891,452351,107414,0.23745719585012523,0.7086446931428064,Swiss Re,Agriculture,0.831,673294,EUR,792311.1900000001,493062.59,117081.26000000001,AA+
P-00460,2024-04-01,Europe,Marine,7407982,5181384,1268707,0.24485870956485759,0.6233908206122615,Kenya Reinsurance Corporation,Nat Cat,0.997,10423134,KES,54078.2686,37824.1032,9261.5611,BBB
P-00461,2024-03-01,North America,Agriculture,2509259,2121348,1097582,0.5173983712243347,0.8461732439812057,Hollard Re,Market,0.681,3036928,KES,18317.5907,15485.840400000001,8012.3486,BBB
P-00462,2024-02-01,Africa,Motor,2885898,1672057,833303,0.4983699718370845,0.9327524645372851,SCOR,Market,1.115,3085639,EUR,3145628.8200000003,1822542.1300000001,908300.27,AA+
P-00463,2024-04-01,Europe,Engineering,5254661,4372827,2757559,0.6306124161783669,0.7513788827312431,Partner Re,Nat Cat,1.115,5346522,EUR,5727580.49,4766381.430000001,3005739.31,AA+
P-00464,2024-02-01,Asia Pacific,Motor,1653743,1449149,988501,0.6821251644930921,0.8063449790339855,Old Mutual Re Africa,Health,0.48,1836871,EUR,1802579.87,1579572.4100000001,1077466.09,AA+
P-00465,2024-01-01,Europe,Accident & Health,6041779,4695460,2085179,0.4440840727000124,0.5005742246536443,Partner Re,Political,1.108,8232746,KES,44104.9867,34276.858,15221.806700000001,BBB
P-00466,2024-04-01,North America,Energy,5401213,3153570,2657965,0.8428431904159412,1.0476331940532786,Acentria Reinsurance,Market,0.974,7601175,USD,5401213.0,3153570.0,2657965.0,AAA
P-00467,2024-03-01,Nordics,Accident & Health,976168,547838,248182,0.453020783516295,0.817628072443513,Hollard Re,Political,1.024,988816,USD,976168.0,547838.0,248182.0,AAA
P-00468,2024-02-01,Australia & Pacific,Energy,1224211,1085375,224833,0.2071477599907866,0.5869843176111433,SCOR,Agriculture,0.437,1352303,KES,8936.7403,7923.2375,1641.2809,BBB
P-00469,2024-04-01,Nordics,Property,3190150,2297998,829203,0.36083712866590834,0.5995524249113311,Old Mutual Re Africa,Market,1.309,4010035,EUR,3477263.5000000005,2504817.8200000003,903831.27,AA+
P-00470,2024-03-01,Caribbean,Liability,3104480,2754337,637518,0.23145969429303676,0.5530801857431695,AgriProtect,Cyber,0.49,4445718,KES,22662.704,20106.6601,4653.8814,BBB
P-00471,2024-03-01,Caribbean,Energy,3726610,2107642,1931266,0.9163159587823738,1.3383298378883381,Partner Re,Market,1.043,3883689,EUR,4062004.9000000004,2297329.7800000003,2105079.94,AA+
P-00472,2024-02-01,Europe,Agriculture,1293597,800265,129876,0.16229124102641,0.41603261767657673,Metro Insurers Ltd,Cyber,0.512,1939120,EUR,1410020.7300000002,872288.8500000001,141564.84,AA+
P-00473,2024-04-01,Latin America,Liability,7422739,4756969,2232236,0.46925594848316227,0.5770766791736588,Swiss Re,Nat Cat,0.819,10332071,USD,7422739.0,4756969.0,2232236.0,AAA
P-00474,2024-04-01,Latin America,Energy,5584413,3495112,2783378,0.7963630350043146,0.8563686048910448,Swiss Re,Operational,1.294,5205920,USD,5584413.0,3495112.0,2783378.0,AAA
P-00475,2024-04-01,Asia Pacific,Energy,7071700,5894744,1724783,0.2925967607753619,0.766192389226674,Hollard Re,Operational,0.728,8821864,USD,7071700.0,5894744.0,1724783.0,AAA
P-00476,2024-02-01,Australia & Pacific,Property,7819047,5252421,1565590,0.2980701661195856,0.7627145494924282,AgriProtect,Operational,0.451,9423695,EUR,8522761.23,5725138.890000001,1706493.1,AA+
P-00477,2024-02-01,Australia & Pacific,Motor,3599338,2228942,1507992,0.6765505787050538,0.9149060667357387,Partner Re,Agriculture,0.488,3296038,EUR,3923278.4200000004,2429546.7800000003,1643711.28,AA+
P-00478,2024-03-01,Europe,Energy,1462066,839592,848451,1.0105515536117542,1.161875296096664,Partner Re,Market,0.73,2025340,KES,10673.0818,6129.0216,6193.6923,BBB
P-00479,2024-03-01,Kenya,Accident & Health,388093,338256,65495,0.19362553805401825,0.6340291050857355,Aspire Re,Market,1.254,575970,EUR,423021.37000000005,368699.04000000004,71389.55,AA+
P-00480,2024-04-01,Europe,Liability,1020000,660912,91474,0.1384057181591498,0.28131566547891035,AgriProtect,Liability,1.125,1153888,KES,7446.0,4824.6576000000005,667.7602,BBB
P-00481,2024-04-01,Nordics,Agriculture,1675284,1417023,583490,0.41177172141877727,0.878882602228405,Coastal Mutual,Political,1.231,2249592,EUR,1826059.56,1544555.07,636004.1000000001,AA+
P-00482,2024-01-01,Africa,Engineering,2767690,2497309,737937,0.2954928685236789,0.572086481020008,Hannover Re,Political,1.126,3084054,USD,2767690.0,2497309.0,737937.0,AAA
P-00483,2024-02-01,North America,Marine,2354256,1877514,380066,0.20243044792209272,0.4768626738880968,Hannover Re,Market,1.25,3165364,USD,2354256.0,1877514.0,380066.0,AAA
P-00484,2024-01-01,Kenya,Agriculture,7790422,4809434,4100960,0.8526907740079186,1.3244555456025808,Aspire Re,Nat Cat,0.661,10321882,USD,7790422.0,4809434.0,4100960.0,AAA
P-00485,2024-02-01,Kenya,Liability,2337156,2050789,605669,0.29533462486877005,0.3745149942504367,Partner Re,Health,0.72,2939661,USD,2337156.0,2050789.0,605669.0,AAA
P-00486,2024-02-01,Kenya,Accident & Health,362570,217209,74741,0.34409715987827394,0.7165782244790537,Munich Re,Nat Cat,0.659,523550,EUR,395201.30000000005,236757.81000000003,81467.69,AA+
P-00487,2024-04-01,Kenya,Accident & Health,1137173,757680,387299,0.511164343786295,0.8611260537269311,Swiss Re,Political,0.761,1532527,EUR,1239518.57,825871.2000000001,422155.91000000003,AA+
P-00488,2024-01-01,Nordics,Marine,4824684,2828243,740562,0.2618452516279542,0.46568682117697807,Metro Insurers Ltd,Health,0.772,5805855,EUR,5258905.5600000005,3082784.87,807212.5800000001,AA+
P-00489,2024-04-01,Australia & Pacific,Accident & Health,3902632,2490208,1383583,0.5556094109407729,0.6620668759107409,Partner Re,Liability,1.147,4734012,EUR,4253868.88,2714326.72,1508105.4700000002,AA+
P-00490,2024-04-01,Africa,Engineering,2090646,1497884,488510,0.3261333988479749,0.44810869046226653,Coastal Mutual,Liability,1.135,2630840,EUR,2278804.14,1632693.56,532475.9,AA+
P-00491,2024-02-01,Asia Pacific,Property,529431,472389,111860,0.23679636909411522,0.39230755599509487,Hannover Re,Liability,0.624,775170,KES,3864.8463,3448.4397,816.578,BBB
P-00492,2024-03-01,Europe,Engineering,3368628,2035159,369435,0.18152635740008521,0.6387519766254801,SCOR,Nat Cat,0.676,3558131,USD,3368628.0,2035159.0,369435.0,AAA
P-00493,2024-01-01,Europe,Motor,7927009,5961689,2077261,0.34843498209987134,0.7034057140961756,Hollard Re,Agriculture,0.672,7968874,KES,57867.1657,43520.3297,15164.0053,BBB
P-00494,2024-01-01,Kenya,Energy,5680448,3433979,584153,0.17010965996006383,0.30578729637538954,Swiss Re,Agriculture,0.591,5743848,USD,5680448.0,3433979.0,584153.0,AAA
P-00495,2024-03-01,Middle East & Africa,Property,4998832,3773232,2196488,0.5821237602140552,0.6729532474621733,Africa Re,Market,0.699,6656431,USD,4998832.0,3773232.0,2196488.0,AAA
P-00496,2024-04-01,Caribbean,Engineering,3106962,1760420,1083913,0.6157127276445393,0.7546179177940794,Swiss Re,Agriculture,0.843,3049364,USD,3106962.0,1760420.0,1083913.0,AAA
P-00497,2024-01-01,Caribbean,Motor,6819399,4123396,3776575,0.9158894755681967,1.348198349261412,Africa Re,Liability,0.388,7934194,KES,49781.6127,30100.7908,27568.9975,BBB
P-00498,2024-04-01,Australia & Pacific,Marine,4024653,3141447,1823700,0.5805286544703763,0.6372681009663955,Acentria Reinsurance,Weather,0.521,4412461,KES,29379.9669,22932.5631,13313.01,BBB
P-00499,2024-02-01,Caribbean,Accident & Health,422924,348458,165481,0.47489510931016077,0.9514338224316865,Coastal Mutual,Liability,1.207,561841,USD,422924.0,348458.0,165481.0,AAA
P-00500,2024-04-01,Australia & Pacific,Energy,6709821,5966872,771581,0.12931080137130477,0.5343560073266101,Acentria Reinsurance,Market,1.179,8750948,EUR,7313704.890000001,6503890.48,841023.29,AA+
P-00501,2024-04-01,Middle East & Africa,Accident & Health,743881,678215,254348,0.3750256187197275,0.6608328865663011,Old Mutual Re Africa,Agriculture,0.355,716259,EUR,810830.29,739254.3500000001,277239.32,AA+
P-00502,2024-01-01,Africa,Engineering,2161214,1191254,503848,0.422955977482552,0.8899930794870134,Acentria Reinsurance,Agriculture,0.682,2832591,USD,2161214.0,1191254.0,503848.0,AAA
P-00503,2024-01-01,Africa,Energy,2868313,1752537,737381,0.4207506032682905,0.8668313906037671,Munich Re,Operational,1.061,2951017,KES,20938.6849,12793.5201,5382.8813,BBB
P-00504,2024-01-01,Middle East & Africa,Accident & Health,2164849,1381599,494655,0.35803080343862437,0.6001990237390562,Acentria Reinsurance,Liability,0.56,2809147,KES,15803.3977,10085.672700000001,3610.9815,BBB
P-00505,2024-02-01,Kenya,Liability,1466413,1009853,715552,0.7085704553038907,1.020183267255408,Coastal Mutual,Operational,1.022,1626418,EUR,1598390.1700000002,1100739.77,779951.68,AA+
P-00506,2024-02-01,North America,Energy,98328,68075,52820,0.7759089239809034,1.221172902927938,Munich Re,Political,0.796,88808,EUR,107177.52,74201.75,57573.8,AA+
P-00507,2024-01-01,Asia Pacific,Engineering,1469283,823593,282043,0.34245434334677444,0.6430571709954785,Aspire Re,Nat Cat,1.166,1405241,EUR,1601518.4700000002,897716.3700000001,307426.87,AA+
P-00508,2024-01-01,North America,Marine,6920254,6295467,717890,0.11403284299639725,0.42095956903981846,Metro Insurers Ltd,Nat Cat,1.074,7917339,EUR,7543076.86,6862059.03,782500.1000000001,AA+
P-00509,2024-01-01,Middle East & Africa,Accident & Health,5961219,3414336,1216723,0.3563571364974039,0.8263735475352156,Acentria Reinsurance,Weather,0.971,6335695,KES,43516.8987,24924.6528,8882.0779,BBB
P-00510,2024-02-01,Australia & Pacific,Accident & Health,3614845,2849798,1101767,0.3866123142763101,0.7072855427548466,SCOR,Political,0.602,4320198,KES,26388.3685,20803.5254,8042.8991,BBB
P-00511,2024-03-01,Kenya,Engineering,2748791,2018553,699327,0.3464496597315007,0.7406551445466563,Metro Insurers Ltd,Market,0.431,3572202,USD,2748791.0,2018553.0,699327.0,AAA
P-00512,2024-01-01,Europe,Liability,2369508,1431043,598078,0.4179315366484445,0.8375290704101991,Partner Re,Nat Cat,1.157,2792594,USD,2369508.0,1431043.0,598078.0,AAA
P-00513,2024-03-01,Latin America,Accident & Health,4519416,3085266,2692912,0.8728297657317068,1.2163777538748208,AgriProtect,Weather,0.489,6672317,USD,4519416.0,3085266.0,2692912.0,AAA
P-00514,2024-01-01,Nordics,Energy,4808584,4208290,1030136,0.2447873126614373,0.51219789968778,SCOR,Health,1.258,6009943,USD,4808584.0,4208290.0,1030136.0,AAA
P-00515,2024-03-01,Africa,Marine,5468090,4103848,2289239,0.5578274341544813,0.9335802213789003,Africa Re,Liability,0.936,4981046,KES,39917.057,29958.0904,16711.4447,BBB
P-00516,2024-03-01,Caribbean,Agriculture,5147631,3358416,1439011,0.4284790806141943,0.8130020337395227,Hollard Re,Nat Cat,0.875,5167492,EUR,5610917.79,3660673.4400000004,1568521.9900000002,AA+
P-00517,2024-02-01,Africa,Agriculture,213993,125962,97790,0.7763452469792477,1.1363885961672455,Swiss Re,Operational,0.787,216075,USD,213993.0,125962.0,97790.0,AAA
P-00518,2024-01-01,Asia Pacific,Motor,7931502,6292432,3977146,0.6320522812165471,1.075407334613817,Swiss Re,Agriculture,0.574,8982870,USD,7931502.0,6292432.0,3977146.0,AAA
P-00519,2024-03-01,Africa,Motor,2002076,1287586,245456,0.19063270336894,0.3424595952950623,Partner Re,Agriculture,0.433,2530017,KES,14615.1548,9399.3778,1791.8288,BBB
P-00520,2024-03-01,Africa,Motor,3581046,2902448,2094842,0.7217500537477329,1.1149847280296266,Old Mutual Re Africa,Political,0.579,3635271,KES,26141.6358,21187.8704,15292.3466,BBB
P-00521,2024-01-01,Nordics,Liability,3557257,2353201,288299,0.12251354644163419,0.5160319668697569,Partner Re,Market,0.389,4641676,USD,3557257.0,2353201.0,288299.0,AAA
P-00522,2024-04-01,Caribbean,Property,5242156,3958031,2419229,0.6112203264704091,1.0171761184133232,Acentria Reinsurance,Weather,0.962,5691011,EUR,5713950.04,4314253.79,2636959.6100000003,AA+
P-00523,2024-02-01,Middle East & Africa,Energy,5327413,3670473,1623624,0.4423473486932066,0.8362690816023358,AgriProtect,Political,0.903,5426021,EUR,5806880.170000001,4000815.5700000003,1769750.1600000001,AA+
P-00524,2024-04-01,North America,Liability,6485001,4502741,1787269,0.3969291149546465,0.7730921214320423,Old Mutual Re Africa,Cyber,0.522,9261159,EUR,7068651.090000001,4907987.69,1948123.2100000002,AA+
P-00525,2024-04-01,Caribbean,Agriculture,6553297,4239703,3837812,0.9052077468634006,1.35,AgriProtect,Cyber,0.792,7624438,KES,47839.068100000004,30949.8319,28016.0276,BBB
P-00526,2024-01-01,Latin America,Engineering,5648201,3445445,914785,0.26550561683614166,0.547215282864893,Metro Insurers Ltd,Cyber,0.922,5866108,EUR,6156539.090000001,3755535.0500000003,997115.65,AA+
P-00527,2024-02-01,Asia Pacific,Energy,2130341,1401910,296708,0.21164554072658018,0.45323629767269447,Partner Re,Cyber,1.197,3089502,USD,2130341.0,1401910.0,296708.0,AAA
P-00528,2024-02-01,Middle East & Africa,Property,7232540,5859024,4584893,0.7825352823268859,1.064905636238397,AgriProtect,Agriculture,0.898,9996153,USD,7232540.0,5859024.0,4584893.0,AAA
P-00529,2024-03-01,Nordics,Marine,1759169,1331735,346216,0.25997364340503176,0.35990203459383596,Acentria Reinsurance,Health,1.157,1886381,EUR,1917494.2100000002,1451591.1500000001,377375.44,AA+
P-00530,2024-02-01,Latin America,Motor,2139791,1285736,1221689,0.9501865079611989,1.35,Kenya Reinsurance Corporation,Health,0.452,2417866,KES,15620.4743,9385.8728,8918.3297,BBB
P-00531,2024-01-01,Middle East & Africa,Engineering,7896658,5522144,1711021,0.309847226004972,0.3979931375639357,Africa Re,Cyber,0.832,11776306,EUR,8607357.22,6019136.960000001,1865012.8900000001,AA+
P-00532,2024-02-01,Latin America,Engineering,5969350,4376077,682638,0.15599314180257798,0.44665039658476535,SCOR,Agriculture,0.946,6099798,USD,5969350.0,4376077.0,682638.0,AAA
P-00533,2024-02-01,Middle East & Africa,Agriculture,7513199,4576806,867367,0.18951360402866105,0.44841642363945655,Metro Insurers Ltd,Health,0.594,9373411,KES,54846.3527,33410.6838,6331.7791,BBB
P-00534,2024-03-01,Middle East & Africa,Accident & Health,5187938,3126096,2051801,0.6563461262865887,0.7825194404854128,Kenya Reinsurance Corporation,Market,0.487,6444568,EUR,5654852.420000001,3407444.64,2236463.0900000003,AA+
P-00535,2024-04-01,Europe,Marine,4560693,3012965,1648809,0.5472380196915663,0.7863803707697942,SCOR,Weather,1.188,6113636,KES,33293.0589,21994.6445,12036.3057,BBB
P-00536,2024-04-01,Latin America,Liability,4365583,2664147,1422852,0.5340741332966987,0.8640617392031373,Hannover Re,Liability,0.425,5031766,USD,4365583.0,2664147.0,1422852.0,AAA
P-00537,2024-02-01,Kenya,Liability,266100,178450,111850,0.6267862146259456,0.6808448753914582,Hollard Re,Agriculture,0.727,291523,EUR,290049.0,194510.5,121916.50000000001,AA+
P-00538,2024-04-01,Africa,Motor,7836820,6556689,4397110,0.6706296424918126,1.0909135444888207,Hollard Re,Nat Cat,0.436,8176689,KES,57208.786,47863.8297,32098.903000000002,BBB
P-00539,2024-02-01,Caribbean,Energy,5351428,4597691,1117756,0.2431124666707702,0.5883453883303101,Africa Re,Cyber,0.835,6780537,USD,5351428.0,4597691.0,1117756.0,AAA
P-00540,2024-02-01,Middle East & Africa,Marine,3443145,2856261,333827,0.11687552363036852,0.2994516183579904,Aspire Re,Operational,1.007,3753215,EUR,3753028.0500000003,3113324.49,363871.43000000005,AA+
P-00541,2024-01-01,Asia Pacific,Liability,2345012,1757932,708589,0.4030810065463283,0.8342740564958129,Aspire Re,Weather,0.611,2382158,KES,17118.5876,12832.9036,5172.6997,BBB
P-00542,2024-02-01,Latin America,Marine,705583,541189,223546,0.413064567092088,0.536047298484454,Hollard Re,Agriculture,0.699,974041,KES,5150.7559,3950.6797,1631.8858,BBB
P-00543,2024-01-01,Asia Pacific,Accident & Health,3883244,3512215,794256,0.22614105343778784,0.35973550332751075,Partner Re,Nat Cat,0.88,4905133,KES,28347.6812,25639.1695,5798.0688,BBB
P-00544,2024-03-01,Latin America,Marine,4598149,2877618,2164916,0.7523291833731927,1.0172905373547252,Metro Insurers Ltd,Market,0.439,6245441,EUR,5011982.41,3136603.62,2359758.44,AA+
P-00545,2024-02-01,Caribbean,Accident & Health,2074085,1151171,220337,0.19140249363474235,0.6636348916857255,Metro Insurers Ltd,Market,0.644,3002974,KES,15140.8205,8403.5483,1608.4601,BBB
P-00546,2024-04-01,Asia Pacific,Motor,7966585,6863015,1251461,0.1823485742053602,0.4310500754933393,Hannover Re,Political,0.505,10269280,EUR,8683577.65,7480686.350000001,1364092.49,AA+
P-00547,2024-03-01,Nordics,Accident & Health,5746546,5213684,3320340,0.6368510251100757,0.9339444865171065,AgriProtect,Political,0.896,8366941,EUR,6263735.140000001,5682915.5600000005,3619170.6,AA+
P-00548,2024-02-01,Caribbean,Motor,5409765,3184260,2160082,0.6783623196598267,0.9212836837498999,Acentria Reinsurance,Market,0.708,7504973,KES,39491.2845,23245.098,15768.5986,BBB
P-00549,2024-04-01,North America,Energy,3148090,1843217,1782302,0.9669518022023451,1.0989561023537169,Hollard Re,Weather,1.163,3993305,KES,22981.057,13455.4841,13010.8046,BBB
P-00550,2024-02-01,Kenya,Engineering,3192286,1953407,1333976,0.6828971125832968,0.9477116908889602,Coastal Mutual,Operational,0.881,3010230,KES,23303.6878,14259.8711,9738.0248,BBB
P-00551,2024-04-01,North America,Motor,494997,413897,220133,0.5318545435216975,0.7004751184896121,Aspire Re,Nat Cat,0.988,729264,KES,3613.4781,3021.4481,1606.9709,BBB
P-00552,2024-01-01,Nordics,Agriculture,7626624,4232768,3226712,0.7623172354355353,1.132339160852558,Swiss Re,Political,0.494,9221867,KES,55674.3552,30899.2064,23554.9976,BBB
P-00553,2024-04-01,Nordics,Agriculture,874900,493511,518594,1.050825614829254,1.35,Kenya Reinsurance Corporation,Nat Cat,0.505,1289442,KES,6386.77,3602.6303,3785.7362,BBB
P-00554,2024-02-01,Latin America,Engineering,7247832,4907365,3502725,0.7137689982302111,0.897610851775455,Coastal Mutual,Agriculture,0.411,7140528,EUR,7900136.880000001,5349027.850000001,3817970.2500000005,AA+
P-00555,2024-04-01,Australia & Pacific,Liability,4447489,3440189,2809564,0.8166888505253636,0.9294846313244672,Hollard Re,Weather,0.758,4048832,EUR,4847763.010000001,3749806.0100000002,3062424.7600000002,AA+
P-00556,2024-04-01,Australia & Pacific,Energy,882761,551675,455109,0.8249585353695563,0.8865407927074908,Hollard Re,Liability,0.928,1105350,USD,882761.0,551675.0,455109.0,AAA
P-00557,2024-03-01,Latin America,Engineering,7452413,5538726,4541321,0.8199215848554343,1.1074660383248862,Hollard Re,Operational,0.869,9343177,USD,7452413.0,5538726.0,4541321.0,AAA
P-00558,2024-04-01,Australia & Pacific,Marine,423149,313027,196779,0.6286326738588045,1.0832800441352748,Acentria Reinsurance,Nat Cat,1.057,459510,EUR,461232.41000000003,341199.43000000005,214489.11000000002,AA+
P-00559,2024-01-01,Latin America,Agriculture,6870427,5275051,825965,0.15657952880455564,0.27657655079817317,Aspire Re,Cyber,0.666,6826246,EUR,7488765.430000001,5749805.590000001,900301.8500000001,AA+
P-00560,2024-04-01,Africa,Motor,953070,716184,572684,0.7996324966768317,1.0561914923654139,Aspire Re,Political,0.746,1269928,EUR,1038846.3,780640.56,624225.56,AA+
P-00561,2024-03-01,Latin America,Accident & Health,6538573,4968300,4127170,0.8307006420707285,1.0252279161082174,Partner Re,Cyber,0.862,7607843,EUR,7127044.57,5415447.0,4498615.300000001,AA+
P-00562,2024-03-01,Europe,Motor,6298211,3963239,1461721,0.3688197961313966,0.6203263814828257,Old Mutual Re Africa,Nat Cat,1.342,8592227,EUR,6865049.99,4319930.510000001,1593275.8900000001,AA+
P-00563,2024-02-01,Europe,Engineering,3045552,2633475,1167059,0.44316312097134014,0.6547089630861018,Hannover Re,Political,1.194,3681532,EUR,3319651.68,2870487.75,1272094.31,AA+
P-00564,2024-01-01,Africa,Liability,3293085,2473993,1365795,0.5520609799623524,0.7972275935622635,Swiss Re,Operational,0.719,3297969,EUR,3589462.6500000004,2696652.37,1488716.55,AA+
P-00565,2024-03-01,Kenya,Property,3401134,1974165,2168408,1.0983924849240059,1.35,Coastal Mutual,Operational,0.478,4987782,USD,3401134.0,1974165.0,2168408.0,AAA
